date,avg_price,CPI,consumer_price_growth_rate,food_non_alcoholic_beverages,Liquor_tobacco,clothes_shoes,housing_water_electricity_fuel,household_goods_housekeeping_services,sanitation,traffic,communication,entertainment_culture,education,food_accommodation,other_goods_services,033_Production_per_cultivation_area,031_Production_per_cultivation_area,055_Production_per_cultivation_area,054_Production_per_cultivation_area,02_Production_per_cultivation_area,061_Production_per_cultivation_area,063_Production_per_cultivation_area,041_Production_per_cultivation_area,043_Production_per_cultivation_area,domestic_oil,international_oil,export,import
1996-06-14,35960,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-06-17,35960,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-06-18,35893,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-06-19,35843,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-06-20,35710,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-06-21,35660,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-06-24,35568,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-06-25,35542,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-06-26,35453,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-06-27,35453,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-06-28,35445,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-01,35412,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-02,35412,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-03,35303,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-04,35203,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-05,35137,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-06,35120,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-08,35070,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-09,35053,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-10,35012,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-11,35012,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-12,35003,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-15,34962,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-16,34945,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-18,34878,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-19,34828,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-22,34812,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-23,34812,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-24,34795,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-25,34795,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-26,34712,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-29,34712,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-30,34695,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-07-31,34695,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-01,34678,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-02,34678,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-05,34678,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-06,34695,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-07,34695,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-08,34695,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-09,34695,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-12,34678,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-13,34670,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-14,34670,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-16,34670,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-19,34703,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-20,34703,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-21,34720,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-22,34787,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-23,34787,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-26,34820,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-27,34820,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-28,34837,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-29,34837,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-08-30,34877,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-02,34952,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-03,34968,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-04,35010,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-05,35052,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-06,35085,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-09,35135,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-10,35152,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-11,35118,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-12,35152,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-13,35139,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-16,35123,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-17,35139,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-18,35106,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-19,35106,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-20,35106,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-23,35056,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-24,35073,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-25,35089,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-09-30,35089,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-01,35523,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-02,35605,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-04,35745,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-07,35695,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-08,35695,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-09,35691,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-10,35685,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-11,35668,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-14,35716,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-15,35665,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-16,35670,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-17,35678,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-18,35653,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-21,35584,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-22,35534,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-23,35506,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-24,35479,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-25,35460,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-28,35419,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-29,35363,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-30,35354,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-10-31,35307,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-01,35302,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-04,35477,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-05,35477,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-06,35510,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-07,35502,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-08,35410,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-09,35427,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-11,35460,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-12,35410,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-13,35393,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-14,35377,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-15,35327,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
1996-11-16,35327,57.5,4.9,3.0,9.1,1.2,4.8,1.9,4.6,7.4,-0.4,3.9,11.3,5.6,5.8,5.82 ,4.13 ,3.96 ,4.82 ,2.48 ,4.36 ,1.91 ,5.66 ,12.71 ,,,,
